SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Tenure_MonthlyCharges,AvgMonthlyCharge,Log_TotalCharges,TenureGroup,IsSeniorCitizen,HasDependentsAndPartner,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,41,78.45,3126.45,0,3216.4500000000003,76.25487804878048,8.047973255003038,2,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0,43,25.1,1070.15,0,1079.3,24.887209302325584,6.976488116663229,2,0,0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0,36,97.35,3457.9,1,3504.6,96.05277777777778,8.148705898429643,2,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,6,55.0,340.4,0,330.0,56.73333333333333,5.83305481036034,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,58,71.1,4299.2,0,4123.799999999999,74.12413793103448,8.366416812227929,3,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False
0,19,61.55,1093.2,0,1169.45,57.53684210526316,6.997778781629726,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,11,45.9,521.9,0,504.9,47.445454545454545,6.259390241194085,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,39,40.3,1630.4,0,1571.6999999999998,41.805128205128206,7.39719382086648,2,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,8,87.1,713.6,0,696.8,89.2,6.571722945589309,0,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,26,49.5,1265.65,0,1287.0,48.67884615384616,7.144130899065065,2,0,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,53,73.8,4003.85,0,3911.3999999999996,75.5443396226415,8.29526140561755,3,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,70,19.2,1401.4,0,1344.0,20.02,7.245940333607025,4,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,1,45.3,45.3,1,45.3,45.3,3.835141961092188,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,59,25.0,1510.5,0,1475.0,25.60169491525424,7.320857814219512,3,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,2,94.95,178.1,1,189.9,89.05,5.187944309066666,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,7,35.3,264.8,0,247.09999999999997,37.82857142857143,5.582744146279145,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,12,44.55,480.6,1,534.5999999999999,40.050000000000004,6.177113893994611,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,59,76.75,4541.9,0,4528.25,76.98135593220339,8.42132085363072,3,0,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,61,81.0,4976.15,0,4941.0,81.57622950819672,8.512612717042128,4,0,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,72,105.55,7542.25,0,7599.599999999999,104.75347222222223,8.928408402616084,4,0,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,13,18.8,251.25,0,244.4,19.326923076923077,5.530420659233719,1,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,64,24.9,1595.5,0,1593.6,24.9296875,7.375569012154837,4,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,23.45,23.45,1,23.45,23.45,3.196630215920881,0,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,10,64.9,685.55,0,649.0,68.55499999999999,6.531679055767761,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
0,65,61.35,3874.1,0,3987.75,59.60153846153846,8.26232674790608,4,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,62,113.95,6891.4,0,7064.900000000001,111.1516129032258,8.838174634268944,4,0,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,55,90.15,4916.95,0,4958.25,89.3990909090909,8.500647055990012,3,0,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,25,54.1,1373.0,0,1352.5,54.92,7.2254814727822945,2,0,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,29.7,29.7,1,29.7,29.7,3.4242626545931514,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,49.8,49.8,0,49.8,49.8,3.927896354584436,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,59,101.1,6039.9,1,5964.9,102.37118644067796,8.706308286450993,3,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,64,24.4,1548.65,0,1561.6,24.19765625,7.3457843779635645,4,1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,36,95.0,3440.25,0,3420.0,95.5625,8.143590056456818,2,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,3,50.65,151.3,1,151.95,50.43333333333334,5.025852259901116,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,61,69.9,4226.7,0,4263.900000000001,69.29016393442623,8.349413388938133,4,0,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True
0,26,39.95,1023.75,0,1038.7,39.375,6.932203959384447,2,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,1,55.4,55.4,1,55.4,55.4,4.032469158504013,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,1,90.6,90.6,1,90.6,90.6,4.517431271680085,0,1,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,68,103.25,7074.4,0,7021.0,104.03529411764706,8.86437925801575,4,0,0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
1,2,86.85,156.35,1,173.7,78.175,5.058472623510416,0,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,72,94.25,6849.75,0,6786.0,95.13541666666667,8.832113414313877,4,0,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0,71,47.05,3263.6,0,3340.5499999999997,45.96619718309859,8.090892522719935,4,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
0,57,20.55,1252.85,0,1171.3500000000001,21.979824561403507,7.133974096813275,3,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,4,19.65,67.55,0,78.6,16.8875,4.227563406008323,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,1,70.2,70.2,0,70.2,70.2,4.26549281841793,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,81.0,5750.0,0,5832.0,79.86111111111111,8.657129031713755,4,0,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,21,75.9,1549.75,0,1593.9,73.79761904761905,7.346493963853227,1,0,0,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0,71,24.7,1810.55,0,1753.7,25.500704225352113,7.501938111389494,4,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,29,99.05,2952.85,1,2872.45,101.82241379310345,7.990864683196767,2,1,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,69,110.25,7467.55,0,7607.25,108.22536231884058,8.9184561495127,4,1,0,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,64,85.0,5484.4,0,5440.0,85.69375,8.609845296212608,4,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,16,19.75,294.9,0,316.0,18.43125,5.690021559406164,1,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,4,23.9,97.5,0,95.6,24.375,4.590056548178043,0,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,52,111.25,5916.45,1,5785.0,113.77788461538461,8.685660891838289,3,0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,2,55.1,113.35,1,110.2,56.675,4.73926392046879,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1,19.95,19.95,0,19.95,19.95,3.0421386463681466,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,18,25.15,476.8,0,452.7,26.48888888888889,6.169192234891709,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,2,54.15,101.65,0,108.3,50.825,4.6313251434649425,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,19,59.8,1130.85,0,1136.2,59.518421052631574,7.031608741149134,1,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,40,83.85,3532.25,0,3354.0,88.30625,8.16997340624826,2,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,66,104.9,6891.45,0,6923.400000000001,104.41590909090908,8.83818188860976,4,1,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,21,75.3,1570.7,0,1581.3,74.79523809523809,7.359913115082284,1,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,8,66.65,520.95,0,533.2,65.11875,6.2575717978543075,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,72,109.5,7854.9,0,7884.0,109.09583333333333,8.96902012082905,4,0,0,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,48,73.85,3581.4,0,3544.7999999999997,74.6125,8.183788245844491,2,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,69,19.3,1447.9,0,1331.7,20.984057971014494,7.278559926826676,4,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,72,118.2,8547.15,0,8510.4,118.71041666666666,9.05347016424951,4,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,14,51.45,727.85,0,720.3000000000001,51.989285714285714,6.5914679495200215,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,6,59.45,357.6,0,356.70000000000005,59.6,5.8822075611710325,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,8,19.5,159.35,0,156.0,19.91875,5.077358926139164,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,17,19.55,280.85,0,332.35,16.52058823529412,5.6413750145275845,1,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,65,93.55,6069.25,0,6080.75,93.37307692307692,8.711155069366868,4,0,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0,57,59.3,3274.35,0,3380.1,57.444736842105264,8.094180012588144,3,0,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,13,102.25,1359.0,1,1329.25,104.53846153846153,7.215239978730097,1,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1,19,95.9,1777.9,1,1822.1000000000001,93.57368421052632,7.483750474731224,1,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,56,109.8,6109.65,0,6148.8,109.10089285714285,8.717788429486097,3,0,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,14,78.1,1122.4,0,1093.3999999999999,80.17142857142858,7.0241150800983325,1,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,52,39.9,2020.9,0,2074.7999999999997,38.86346153846154,7.611792942373255,3,0,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,58,64.9,3795.45,0,3764.2000000000003,65.43879310344828,8.24182169854154,3,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False
1,47,95.05,4504.55,1,4467.349999999999,95.84148936170213,8.413065249160956,2,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,67,53.4,3579.15,0,3577.7999999999997,53.420149253731346,8.18315997795833,4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,2,24.9,49.7,0,49.8,24.85,3.9259259105971376,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,6,44.7,276.5,0,268.20000000000005,46.083333333333336,5.625820933186489,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,71,114.0,8175.9,0,8094.0,115.15352112676055,9.009068384663204,4,0,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,46,20.25,890.35,0,931.5,19.355434782608697,6.7927371673978705,2,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,5,53.85,259.8,1,269.25,51.96,5.563753830052498,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,67,83.85,5588.8,0,5617.95,83.41492537313434,8.628698787333777,4,1,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,20.2,50.6,0,60.599999999999994,16.866666666666667,3.9435216724875173,0,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,3,19.95,58.0,0,59.849999999999994,19.333333333333332,4.07753744390572,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,52,104.2,5568.35,1,5418.400000000001,107.08365384615385,8.625033629522884,3,1,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,42,50.25,2203.65,1,2110.5,52.46785714285714,7.698324045123251,2,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,50,20.35,938.95,0,1017.5000000000001,18.779,6.84582668235997,3,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,23,90.0,2024.1,0,2070.0,88.00434782608696,7.613374361037403,1,1,0,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,67,54.2,3623.95,0,3631.4,54.08880597014925,8.1955957740902,4,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,25,99.5,2369.05,1,2487.5,94.762,7.770666330953051,2,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,39,99.1,3877.95,0,3864.8999999999996,99.43461538461538,8.26331977743681,2,1,0,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,69,66.9,4577.9,0,4616.1,66.3463768115942,8.429214073589186,4,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
0,1,25.85,25.85,0,25.85,25.85,3.2902658209548736,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,32,91.05,2871.5,0,2913.6,89.734375,7.962938009722911,2,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,9,71.0,672.55,1,639.0,74.72777777777777,6.512562232144577,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,16,93.2,1573.7,1,1491.2,98.35625,7.361820056926364,1,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,60,20.95,1270.55,0,1257.0,21.175833333333333,7.147991907722524,3,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,72,109.2,7711.45,0,7862.400000000001,107.10347222222222,8.950591185210456,4,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,5,19.35,126.05,1,96.75,25.21,4.8445807097661735,0,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,26,85.8,2193.65,0,2230.7999999999997,84.37115384615385,7.693777859492281,2,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,3,19.85,64.55,1,59.550000000000004,21.516666666666666,4.182813210209709,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,2,19.65,31.2,0,39.3,15.6,3.4719664525503626,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,2,20.5,38.25,0,41.0,19.125,3.6699514442284173,0,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,36,89.65,3348.1,0,3227.4,93.00277777777778,8.116446932008014,2,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,7,74.35,533.6,0,520.4499999999999,76.22857142857143,6.281518803704818,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,60,49.45,2907.55,0,2967.0,48.45916666666667,7.975409954194973,3,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
0,19,89.1,1620.8,0,1692.8999999999999,85.30526315789473,7.391291922510457,1,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,45,75.15,3480.35,0,3381.7500000000005,77.3411111111111,8.155175428577213,2,1,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1,4,70.65,293.85,0,282.6,73.4625,5.686466752446513,0,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,31,104.2,3243.45,1,3230.2000000000003,104.62741935483871,8.084701123247454,2,0,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,47,90.05,4137.2,0,4232.349999999999,88.02553191489362,8.3280161896653,2,0,0,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,1,79.25,79.25,1,79.25,79.25,4.385146762010125,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1,44.9,44.9,1,44.9,44.9,3.8264651170664994,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,19.4,19.4,0,19.4,19.4,3.0155349008501706,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,59,88.75,5348.65,0,5236.25,90.65508474576271,8.584786417189287,3,1,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,10,70.1,659.65,1,701.0,65.965,6.493224198860226,0,0,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,35,91.0,3180.5,0,3185.0,90.87142857142857,8.065108062672847,2,1,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,4,29.65,118.5,1,118.6,29.625,4.783316371371566,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,32,90.8,3023.85,0,2905.6,94.4953125,8.014616782458617,2,0,0,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False
0,43,77.85,3365.85,1,3347.5499999999997,78.27558139534884,8.121732868124141,2,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,4,54.3,195.3,1,217.2,48.825,5.279644101282416,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,54,18.95,1031.1,0,1023.3,19.09444444444444,6.939350840571888,3,1,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,11,95.15,997.65,1,1046.65,90.69545454545454,6.906404366911181,0,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,66,102.4,6471.85,0,6758.400000000001,98.05833333333334,8.775371785096103,4,1,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
0,61,99.9,6241.35,0,6093.900000000001,102.31721311475411,8.73911199303063,4,0,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,72,88.7,6501.35,0,6386.400000000001,90.29652777777778,8.779918929005985,4,0,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,44,54.3,2317.1,0,2389.2,52.66136363636363,7.748503163607648,2,0,0,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,41,55.7,2237.55,0,2283.7000000000003,54.57439024390244,7.71358361381754,2,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,50,103.95,5231.3,0,5197.5,104.626,8.562606230942732,3,0,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,47,110.85,5275.8,1,5209.95,112.25106382978724,8.57107513236528,2,0,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,8,20.15,165.5,0,161.2,20.6875,5.1149953094204985,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,18,20.05,358.5,0,360.90000000000003,19.916666666666668,5.884714177161102,1,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,72,91.95,6614.9,0,6620.400000000001,91.8736111111111,8.797231121716262,4,0,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1,80.5,80.5,1,80.5,80.5,4.400603020246817,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1,42,55.65,2421.75,0,2337.2999999999997,57.660714285714285,7.79265853761466,2,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,18,74.7,1294.6,0,1344.6000000000001,71.92222222222222,7.166729187297174,1,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,13,104.15,1299.1,0,1353.95,99.93076923076923,7.170196463568123,1,0,0,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,68,83.65,5733.4,0,5688.200000000001,84.31470588235294,8.654238403340557,4,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,4,72.2,305.55,1,288.8,76.3875,5.725380874208697,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,69,110.05,7430.75,0,7593.45,107.69202898550725,8.913516641607119,4,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
